# RiF 1e-20 (cm^2/W)
# 1w(eV) RpP                     RpS                     RsP                     RsS
00.01    9.12985574279868e-08    2.60461980029904e-09    3.74378707678354e-11    7.57784802756618e-10
00.02    1.22300423897545e-07    3.49075815621768e-09    5.01597703225430e-11    1.01556163699600e-09
00.03    1.89380189075686e-07    5.40893960073504e-09    7.76909283498738e-11    1.57354167969195e-09
00.04    3.02667135947763e-07    8.65057657493642e-09    1.24198060463816e-10    2.51645676581347e-09
00.05    4.77297169832200e-07    1.36517631871365e-08    1.95910781988353e-10    3.97109309969990e-09
00.06    7.33343158513155e-07    2.09920411519142e-08    3.01097027126604e-10    6.10591614807305e-09
00.07    1.09572842620473e-06    3.13929304657349e-08    4.50032831403301e-10    9.13062185868508e-09
00.08    1.59413510522129e-06    4.57165558439975e-08    6.54971280270996e-10    1.32957105751606e-08
00.09    2.26292146856905e-06    6.49647708374644e-08    9.30116358905382e-10    1.88922006306398e-08
00.10    3.14105949055205e-06    9.02791006523999e-08    1.29160632778370e-09    2.62515749711773e-08
00.11    4.27209742365740e-06    1.22941642622877e-07    1.75750857466985e-09    3.57460011289276e-08
00.12    5.70414511455387e-06    1.64376862821889e-07    2.34782499004961e-09    4.77888065014971e-08
00.13    7.48987508889469e-06    2.16154095808996e-07    3.08450498121947e-09    6.28351525990341e-08
00.14    9.68653153081641e-06    2.79990523063420e-07    3.99146287505997e-09    8.13828428217505e-08
00.15    1.23559406940641e-05    3.57754461441602e-07    5.09459706420218e-09    1.03973214405939e-07
00.16    1.55645195846380e-05    4.51468873389795e-07    6.42180954336181e-09    1.31192088925349e-07
00.17    1.93832815739761e-05    5.63315079741288e-07    8.00302545286402e-09    1.63670775472216e-07
00.18    2.38878394809778e-05    6.95636711394241e-07    9.87021292240255e-09    2.02087136601544e-07
00.19    2.91584071067748e-05    8.50943931682782e-07    1.20574036940994e-08    2.47166726102080e-07
00.20    3.52798002074845e-05    1.03191797168788e-06    1.46007147772405e-08    2.99684010155770e-07
00.21    4.23414378755011e-05    1.24141599887722e-06    1.75383711969396e-08    3.60463677828055e-07
00.22    5.04373449782090e-05    1.48247635369009e-06    2.09107300690756e-08    4.30382050299665e-07
00.23    5.96661558999101e-05    1.75832416506767e-06    2.47603061722968e-08    5.10368592343964e-07
00.24    7.01311193496965e-05    2.07237736881150e-06    2.91317991556523e-08    6.01407532349755e-07
00.25    8.19401035730180e-05    2.42825313785241e-06    3.40721228685795e-08    7.04539593189329e-07
00.26    9.52056016521830e-05    2.82977472669518e-06    3.96304361885910e-08    8.20863834207031e-07
00.27    1.10044736387464e-04    3.28097875336794e-06    4.58581752448354e-08    9.51539610009648e-07
00.28    1.26579265574333e-04    3.78612294575943e-06    5.28090862890982e-08    1.09778865383028e-06
00.29    1.44935587749213e-04    4.34969443950429e-06    6.05392597491703e-08    1.26089730820488e-06
00.30    1.65244749845711e-04    4.97641866033084e-06    6.91071656550411e-08    1.44221891423560e-06
00.31    1.87642457218179e-04    5.67126881344174e-06    7.85736910498920e-08    1.64317636408784e-06
00.32    2.12269086508898e-04    6.43947601067418e-06    8.90021794716976e-08    1.86526482591202e-06
00.33    2.39269699712571e-04    7.28653992855598e-06    1.00458472322637e-07    2.11005460798299e-06
00.34    2.68794058098822e-04    8.21824008309017e-06    1.13010951622929e-07    2.37919418389632e-06
00.35    3.00996633668942e-04    9.24064771634484e-06    1.26730584448903e-07    2.67441337675383e-06
00.36    3.36036619671434e-04    1.03601384219650e-05    1.41690968201517e-07    2.99752674106111e-06
00.37    3.74077940906449e-04    1.15834055779140e-05    1.57968376740731e-07    3.35043716579036e-06
00.38    4.15289268365304e-04    1.29174746977544e-05    1.75641806917037e-07    3.73513972863244e-06
00.39    4.59844038017113e-04    1.43697186624047e-05    1.94793026209431e-07    4.15372579002011e-06
00.40    5.07920476598479e-04    1.59478739708262e-05    2.15506622627363e-07    4.60838735955924e-06
00.41    5.59701629266503e-04    1.76600579933263e-05    2.37870057550697e-07    5.10142172427128e-06
00.42    6.15375388586015e-04    1.95147873492662e-05    2.61973722301809e-07    5.63523637546697e-06
00.43    6.75134521511979e-04    2.15209973874981e-05    2.87910996475513e-07    6.21235422489299e-06
00.44    7.39176694960368e-04    2.36880629635124e-05    3.15778306865418e-07    6.83541916266111e-06
00.45    8.07704498730699e-04    2.60258203214641e-05    3.45675184942099e-07    7.50720190087717e-06
00.46    8.80925469314429e-04    2.85445904625433e-05    3.77704323775664e-07    8.23060620783568e-06
00.47    9.59052115031328e-04    3.12552038155082e-05    4.11971635997733e-07    9.00867548534984e-06
00.48    1.04230194976487e-03    3.41690267842714e-05    4.48586313357630e-07    9.84459985937498e-06
00.49    1.13089753696438e-03    3.72979902711305e-05    4.87660892387753e-07    1.07417238211813e-05
00.50    1.22506654823268e-03    4.06546204190611e-05    5.29311322993240e-07    1.17035544856340e-05
00.51    1.32504183385797e-03    4.42520716724032e-05    5.73657040654572e-07    1.27337704884305e-05
00.52    1.43106149637785e-03    4.81041620002330e-05    6.20821035209834e-07    1.38362314522949e-05
00.53    1.54336895803990e-03    5.22254100609012e-05    6.70929915539429e-07    1.50149879375455e-05
00.54    1.66221301770649e-03    5.66310738461857e-05    7.24113964919963e-07    1.62742917323773e-05
00.55    1.78784789565747e-03    6.13371910270631e-05    7.80507195805637e-07    1.76186065462512e-05
00.56    1.92053327762040e-03    6.63606210505250e-05    8.40247406735155e-07    1.90526191387554e-05
00.57    2.06053436806541e-03    7.17190904504805e-05    9.03476249491495e-07    2.05812513205272e-05
