00.01    2.16711737989609e-06    1.22316632188789e-13
00.02    2.91727844117993e-06    1.64151026792415e-13
00.03    4.54747580027517e-06    2.54818482757399e-13
00.04    7.31923280497770e-06    4.08335562442523e-13
00.05    1.16292875862056e-05    6.45775232245867e-13
00.06    1.80150720504463e-05    9.95329017060079e-13
00.07    2.71624054324147e-05    1.49240627421628e-12
00.08    3.99159145933207e-05    2.17979431778819e-12
00.09    5.72928431093189e-05    3.10790996896784e-12
00.10    8.05009630148723e-05    4.33517409070933e-12
00.11    1.10961294226888e-04    5.92853873640623e-12
00.12    1.50336341647526e-04    7.96419537275956e-12
00.13    2.00564654771646e-04    1.05284984418358e-11
00.14    2.63902751691243e-04    1.37191539522218e-11
00.15    3.42975816064454e-04    1.76467470967859e-11
00.16    4.40839074222272e-04    2.24367217722874e-11
00.17    5.61052390428855e-04    2.82319748343536e-11
00.18    7.07771413113971e-04    3.51963027525350e-11
00.19    8.85859638934516e-04    4.35190449076152e-11
00.20    1.10102717227740e-03    5.34214313412171e-11
00.21    1.36000392095870e-03    6.51653961618499e-11
00.22    1.67075780506192e-03    7.90660248641979e-11
00.23    2.04277271791319e-03    9.55094768452574e-11
00.24    2.48740723516655e-03    1.14979383611255e-10
00.25    3.01836467501310e-03    1.38096802692466e-10
00.26    3.65231998788164e-03    1.65682689186294e-10
00.27    4.40977189202923e-03    1.98859304338863e-10
00.28    5.31622325037815e-03    2.39221507413478e-10
00.29    6.40384198711983e-03    2.89137204254318e-10
00.30    7.71381955476667e-03    3.52291551466169e-10
00.31    9.29971611496156e-03    4.34699124851338e-10
00.32    1.12321370063574e-02    5.46629117327844e-10
00.33    1.36050734653100e-02    7.06326748911171e-10
00.34    1.65440784967305e-02    9.47229613459350e-10
00.35    2.02160375766367e-02    1.33177196868206e-09
00.36    2.48395497609060e-02    1.97710162092459e-09
00.37    3.06938676751630e-02    3.10143808203058e-09
00.38    3.81231285834485e-02    5.10438993139175e-09
00.39    4.75316445137973e-02    8.69878094268415e-09
00.40    5.93659088177384e-02    1.51110299436475e-08
00.41    7.40803489477341e-02    2.63557473622583e-08
00.42    9.20870932622738e-02    4.55647636786800e-08
00.43    1.13694902747447e-01    7.73172518393221e-08
00.44    1.39047902568318e-01    1.27893897980712e-07
00.45    1.68078991075793e-01    2.05388066919668e-07
00.46    2.00493600036971e-01    3.19661120587921e-07
00.47    2.35795122349300e-01    4.82197716913297e-07
00.48    2.73353723863223e-01    7.05920997010633e-07
00.49    3.12507794423236e-01    1.00488299827856e-06
00.50    3.52676718914443e-01    1.39346166553128e-06
00.51    3.93460470251024e-01    1.88445948156596e-06
00.52    4.34709102590926e-01    2.48562829200210e-06
00.53    4.76561903165812e-01    3.19486190014659e-06
00.54    5.19474146847058e-01    3.99543719773870e-06
00.55    5.64257992815577e-01    4.85360635214276e-06
00.56    6.12153802485329e-01    5.72074362320145e-06
00.57    6.64917704155682e-01    6.54075705073561e-06
00.58    7.24870347358619e-01    7.26108738709637e-06
00.59    7.94819691588536e-01    7.84357430190371e-06
00.60    8.77768940015781e-01    8.27102357997465e-06
00.61    9.76363713058595e-01    8.54688256761528e-06
00.62    1.09211832783504e+00    8.68830461083533e-06
00.63    1.22456718977330e+00    8.71563752601368e-06
00.64    1.37057432501028e+00    8.64274036856429e-06
00.65    1.52405816137847e+00    8.47204112807682e-06
00.66    1.67632108052061e+00    8.19626964037157e-06
00.67    1.81701904326303e+00    7.80618462306400e-06
00.68    1.93561128448528e+00    7.30127765074300e-06
00.69    2.02296642021612e+00    6.69915076884696e-06
00.70    2.07273796930075e+00    6.03954402191876e-06
00.71    2.08218939141195e+00    5.38090401064894e-06
00.72    2.05232045623333e+00    4.79033140984150e-06
00.73    1.98735283327994e+00    4.33048625579723e-06
00.74    1.89379328164848e+00    4.04821153802452e-06
00.75    1.77935590358091e+00    3.96858539282942e-06
00.76    1.65198654206049e+00    4.09534432428861e-06
00.77    1.51912961734186e+00    4.41560737642588e-06
00.78    1.38726403039390e+00    4.90514332135897e-06
00.79    1.26165385415127e+00    5.53083381808374e-06
00.80    1.14623024035740e+00    6.24914472156961e-06
