00.01    5.72764510054148e-06    3.77950674427247e-13
00.02    7.71077040164567e-06    5.07199745611097e-13
00.03    1.20205887418992e-05    7.87312342043443e-13
00.04    1.93490012695506e-05    1.26157409340405e-12
00.05    3.07458322585545e-05    1.99505535401600e-12
00.06    4.76335634086997e-05    3.07479503307337e-12
00.07    7.18280219786888e-05    4.61009617418842e-12
00.08    1.05566392548532e-04    6.73300642968580e-12
00.09    1.51544324646715e-04    9.59907761981106e-12
00.10    2.12964051819400e-04    1.33885013888909e-11
00.11    2.93595426670668e-04    1.83077119840582e-11
00.12    3.97851799864302e-04    2.45915431858977e-11
00.13    5.30882941707286e-04    3.25060442975543e-11
00.14    6.98687848374260e-04    4.23521070464521e-11
00.15    9.08251279197189e-04    5.44701301659340e-11
00.16    1.16770921978368e-03    6.92460672563772e-11
00.17    1.48655019748467e-03    8.71193572979149e-11
00.18    1.87586154091345e-03    1.08593466077240e-10
00.19    2.34863252959349e-03    1.34250094293867e-10
00.20    2.92013024524162e-03    1.64768608513460e-10
00.21    3.60836935669529e-03    2.00953028067668e-10
00.22    4.43470488502989e-03    2.43770147277596e-10
00.23    5.42458850859166e-03    2.94404434323581e-10
00.24    6.60854629276725e-03    3.54338897823972e-10
00.25    8.02346238267383e-03    4.25477478948410e-10
00.26    9.71429461071428e-03    5.10336411891384e-10
00.27    1.17364118983119e-02    6.12354815606684e-10
00.28    1.41588400640332e-02    7.36419219000626e-10
00.29    1.70688410033141e-02    8.89783332910758e-10
00.30    2.05784326139781e-02    1.08373341979186e-09
00.31    2.48336621126367e-02    1.33668427077426e-09
00.32    3.00276065864177e-02    1.68006440554568e-09
00.33    3.64180523497002e-02    2.16968380567707e-09
00.34    4.43503647419603e-02    2.90775878679526e-09
00.35    5.42849219978433e-02    4.08500562481992e-09
00.36    6.68264093835465e-02    6.05899068057957e-09
00.37    8.27492650082767e-02    9.49524975733065e-09
00.38    1.03010104074790e-01    1.56115815521296e-08
00.39    1.28735125446604e-01    2.65786653184447e-08
00.40    1.61169993840807e-01    4.61284303632491e-08
00.41    2.01583276329085e-01    8.03867897796395e-08
00.42    2.51123330138436e-01    1.38869818022533e-07
00.43    3.10642121332992e-01    2.35480445462704e-07
00.44    3.80515079162670e-01    3.89270838349788e-07
00.45    4.60498798197577e-01    6.24766304196244e-07
00.46    5.49672046629288e-01    9.71811749076657e-07
00.47    6.46495057977715e-01    1.46511109336938e-06
00.48    7.48996525234393e-01    2.14364408357382e-06
00.49    8.55062774172173e-01    3.04970881017789e-06
00.50    9.62771775358996e-01    4.22648038746069e-06
00.51    1.07070135594774e+00    5.71226288608642e-06
00.52    1.17815672954553e+00    7.53000506942665e-06
00.53    1.28530481730620e+00    9.67281814179579e-06
00.54    1.39325297205638e+00    1.20896722219127e-05
00.55    1.50413821849270e+00    1.46782223859383e-05
00.56    1.62127394606951e+00    1.72914011092838e-05
00.57    1.74932819153778e+00    1.97598917152042e-05
00.58    1.89440476430712e+00    2.19253865160022e-05
00.59    2.06381479024679e+00    2.36733812022327e-05
00.60    2.26531826896154e+00    2.49529315532131e-05
00.61    2.50572104165057e+00    2.57755649892654e-05
00.62    2.78892779062827e+00    2.61942151399916e-05
00.63    3.11381881104521e+00    2.62713516022363e-05
00.64    3.47253623335181e+00    2.60496020749254e-05
00.65    3.84982308145794e+00    2.55366867170153e-05
00.66    4.22388478008307e+00    2.47105335718167e-05
00.67    4.56885246490033e+00    2.35425671128789e-05
00.68    4.85843743028840e+00    2.20301033468645e-05
00.69    5.06995945813344e+00    2.02248617247565e-05
00.70    5.18777913007092e+00    1.82453897521521e-05
00.71    5.20533780879332e+00    1.62669367951715e-05
00.72    5.12544120969436e+00    1.44912201685327e-05
00.73    4.95893689593271e+00    1.31068653689956e-05
00.74    4.72233458543580e+00    1.22549540832960e-05
00.75    4.43507425531132e+00    1.20109929439818e-05
00.76    4.11705219024566e+00    1.23862385594658e-05
00.77    3.78676107122432e+00    1.33421341172263e-05
00.78    3.46011803404035e+00    1.48064170928380e-05
00.79    3.14985133675585e+00    1.66806460722276e-05
00.80    2.86523922512995e+00    1.88354453767847e-05
00.81    2.61203061331491e+00    2.10982343828964e-05
00.82    2.39247460365757e+00    2.32446415984407e-05
00.83    2.20548341570169e+00    2.50062836447435e-05
00.84    2.04700460519891e+00    2.61030283123946e-05
00.85    1.91066606812294e+00    2.62983749064534e-05
00.86    1.78869345656039e+00    2.54655363573829e-05
00.87    1.67301600682532e+00    2.36440160787853e-05
00.88    1.55640793398441e+00    2.10661753078750e-05
00.89    1.43348227872079e+00    1.81415723869731e-05
00.90    1.30136972299184e+00    1.54004226020169e-05
00.91    1.15997005607273e+00    1.34101953065420e-05
00.92    1.01174428985978e+00    1.26857141646505e-05
00.93    8.61103268836984e-01    1.36117430250692e-05
00.94    7.13525447004719e-01    1.63908733035400e-05
00.95    5.74584815516678e-01    2.10231323074977e-05
00.96    4.49077173785859e-01    2.73196963809997e-05
00.97    3.40396350496907e-01    3.49505273421038e-05
00.98    2.50241933987142e-01    4.35218192643230e-05
00.99    1.78657631714523e-01    5.26721637830020e-05
01.00    1.24328704027372e-01    6.21679117202645e-05
01.01    8.50261302236505e-02    7.19727511641731e-05
01.02    5.80801974281492e-02    8.22686955735586e-05
01.03    4.07906869449257e-02    9.34173146302102e-05
01.04    3.07208474569764e-02    1.05868518775497e-04
01.05    2.58628945746403e-02    1.20043067016756e-04
01.06    2.46929045458457e-02    1.36226575179107e-04
01.07    2.61479718660650e-02    1.54511772272001e-04
01.08    2.95595579558011e-02    1.74811502367898e-04
01.09    3.45691101944623e-02    1.96942098433677e-04
01.10    4.10415158888257e-02    2.20752965373454e-04
01.11    4.89836514679308e-02    2.46260861433555e-04
01.12    5.84713589945277e-02    2.73740757787609e-04
01.13    6.95878553931318e-02    3.03730100076219e-04
01.14    8.23772652380068e-02    3.36918808898682e-04
01.15    9.68161475944020e-02    3.73922381914267e-04
01.16    1.12802721173662e-01    4.14968585591712e-04
01.17    1.30159115603454e-01    4.59564917942913e-04
01.18    1.48638745794598e-01    5.06243899061769e-04
01.19    1.67930943924574e-01    5.52490884359131e-04
01.20    1.87658819412566e-01    5.94930511707126e-04
01.21    2.07372523478280e-01    6.29780673438605e-04
01.22    2.26545996570125e-01    6.53493772447738e-04
01.23    2.44588216310063e-01    6.63427806860001e-04
01.24    2.60878432894251e-01    6.58361311549589e-04
01.25    2.74829163517746e-01    6.38705916903444e-04
01.26    2.85972672029287e-01    6.06366700268423e-04
01.27    2.94058755418438e-01    5.64313854198545e-04
01.28    2.99145860036299e-01    5.16011465993775e-04
01.29    3.01664769617596e-01    4.64869297794986e-04
01.30    3.02434484249244e-01    4.13841951466744e-04
01.31    3.02613682349172e-01    3.65224858775157e-04
01.32    3.03579131036366e-01    3.20625467319620e-04
01.33    3.06735245227449e-01    2.81047279003169e-04
01.34    3.13275610504765e-01    2.47019748195609e-04
01.35    3.23933849994209e-01    2.18726511312555e-04
01.36    3.38772037243276e-01    1.96109496832220e-04
01.37    3.57054976259387e-01    1.78943248628256e-04
01.38    3.77246473965927e-01    1.66878610865184e-04
01.39    3.97141789159211e-01    1.59453158441799e-04
01.40    4.14124254189998e-01    1.56066305228646e-04
01.41    4.25509947831345e-01    1.55926063209324e-04
01.42    4.28927748355870e-01    1.57991393421848e-04
01.43    4.22676674107381e-01    1.60950841943266e-04
01.44    4.06008614886945e-01    1.63282228128343e-04
01.45    3.79298883380579e-01    1.63419618852851e-04
01.46    3.44082911472771e-01    1.60013099851296e-04
01.47    3.02948917247063e-01    1.52218559454193e-04
01.48    2.59283295679680e-01    1.39923147538586e-04
01.49    2.16875583330721e-01    1.23818385660133e-04
01.50    1.79413368344525e-01    1.05280526619538e-04
01.51    1.49936239935529e-01    8.60871161483342e-05
01.52    1.30357098895899e-01    6.80568951445465e-05
01.53    1.21172097207693e-01    5.27203326425726e-05
01.54    1.21446342525364e-01    4.11047526416137e-05
01.55    1.29085883866474e-01    3.36679422060961e-05
01.56    1.41320834303036e-01    3.03632897518974e-05
01.57    1.55273507057220e-01    3.07874280663023e-05
01.58    1.68494079665584e-01    3.43534200128817e-05
01.59    1.79403044531801e-01    4.04428177650052e-05
01.60    1.87644414961914e-01    4.85089208789972e-05
01.61    1.94384756478282e-01    5.81238147848761e-05
01.62    2.02573186355264e-01    6.89795578425597e-05
01.63    2.17120861288774e-01    8.08676980903980e-05
01.64    2.44899663243014e-01    9.36690334470735e-05
01.65    2.94434108428979e-01    1.07382703471921e-04
01.66    3.75189459186150e-01    1.22205295492458e-04
01.67    4.96445166267546e-01    1.38636152084582e-04
01.68    6.65868868395723e-01    1.57543408048349e-04
01.69    8.88036504592058e-01    1.80096505494496e-04
01.70    1.16323095562927e+00    2.07481781771240e-04
01.71    1.48684990762190e+00    2.40387831791588e-04
01.72    1.84964148783466e+00    2.78369001712087e-04
01.73    2.23878278793534e+00    3.19320561996511e-04
01.74    2.63958352026920e+00    3.59351642742047e-04
01.75    3.03741786927899e+00    3.93259502109668e-04
01.76    3.41942985409782e+00    4.15593541155729e-04
01.77    3.77564070319881e+00    4.22037284844316e-04
01.78    4.09927389032839e+00    4.10665735255099e-04
01.79    4.38633245962246e+00    3.82653001673720e-04
01.80    4.63464399014287e+00    3.42205886902557e-04
01.81    4.84269066272380e+00    2.95776176778366e-04
01.82    5.00855999826365e+00    2.50822979666480e-04
01.83    5.12930076178601e+00    2.14479668938668e-04
01.84    5.20086660017060e+00    1.92437594473438e-04
01.85    5.21869406089980e+00    1.88248481809410e-04
01.86    5.17881204292221e+00    2.03119007575376e-04
01.87    5.07924323627507e+00    2.36146622646007e-04
01.88    4.92136411763890e+00    2.84840396174241e-04
01.89    4.71086251927663e+00    3.45712325570282e-04
01.90    4.45798396640858e+00    4.14743182509457e-04
01.91    4.17689058706274e+00    4.87624767744118e-04
01.92    3.88415397203936e+00    5.59816404749766e-04
01.93    3.59662756910910e+00    6.26560638979181e-04
01.94    3.32913251326202e+00    6.83026731478166e-04
01.95    3.09247297579452e+00    7.24679624000726e-04
01.96    2.89222783723509e+00    7.47844039501938e-04
01.97    2.72855541547749e+00    7.50312495674216e-04
01.98    2.59696981938912e+00    7.31790597819202e-04
01.99    2.48980521593001e+00    6.94008611292714e-04
02.00    2.39796119667947e+00    6.40437864983137e-04
02.01    2.31254148422281e+00    5.75684255474926e-04
02.02    2.22611949807281e+00    5.04731551703617e-04
02.03    2.13351630817086e+00    4.32236349439420e-04
02.04    2.03209784565932e+00    3.62031262719525e-04
02.05    1.92166277600909e+00    2.96901724599506e-04
02.06    1.80401004388266e+00    2.38607119332719e-04
02.07    1.68227421737677e+00    1.88054880632252e-04
02.08    1.56012351093162e+00    1.45522341150840e-04
02.09    1.44093836316666e+00    1.10848466960900e-04
